ID,Date,Element,Data_Value
UPM00033961,2005-05-16,TMAX,191
UPM00033962,2006-07-07,TMIN,90
UPM00033962,2005-03-17,TMIN,-30
UPM00033966,2006-01-27,TMAX,-98
UPM00033962,2008-07-31,TMIN,141
UPM00033966,2008-01-08,TMIN,-131
UPM00033966,2005-04-10,TMAX,232
UPM00033966,2006-01-16,TMIN,-41
UPM00033961,2008-09-22,TMIN,170
UPM00033966,2008-04-02,TMAX,81
UPM00033961,2006-06-05,TMAX,265
UPM00033961,2006-06-05,TMIN,168
UPM00033966,2009-06-11,TMIN,149
UPM00033966,2008-03-02,TMIN,86
UPM00033962,2007-01-18,TMIN,-34
UPM00033966,2009-03-04,TMIN,-56
UPM00033966,2008-07-08,TMIN,137
UPM00033961,2008-07-17,TMAX,264
UPM00033961,2005-07-28,TMAX,322
UPM00033961,2008-07-17,TMIN,205
UPM00033966,2008-07-08,TMAX,295
UPM00033961,2009-04-02,TMAX,159
UPM00033966,2009-06-11,TMAX,318
UPM00033962,2006-12-18,TMIN,22
UPM00033962,2007-06-03,TMAX,324
UPM00033961,2005-08-03,TMAX,319
UPM00033962,2007-06-16,TMIN,126
UPM00033962,2006-05-17,TMIN,70
UPM00033962,2006-03-18,TMIN,30
UPM00033962,2006-05-19,TMIN,77
UPM00033962,2008-11-07,TMIN,47
UPM00033966,2005-02-13,TMAX,53
UPM00033966,2005-04-02,TMIN,-28
UPM00033961,2008-12-26,TMIN,-38
UPM00033961,2005-08-03,TMIN,220
UPM00033962,2007-04-01,TMAX,136
UPM00033966,2007-01-22,TMIN,66
UPM00033966,2007-01-22,TMAX,110
UPM00033966,2008-07-28,TMIN,172
UPM00033961,2006-02-02,TMIN,-4
UPM00033962,2006-12-18,TMAX,85
UPM00033966,2008-07-28,TMAX,276
UPM00033962,2008-12-10,TMIN,3
UPM00033961,2008-04-11,TMIN,66
UPM00033962,2007-05-07,TMAX,216
UPM00033962,2005-04-26,TMAX,176
UPM00033966,2006-09-27,TMAX,262
UPM00033966,2007-11-12,TMAX,123
UPM00033966,2009-02-02,TMIN,4
UPM00033961,2007-05-30,TMAX,280
UPM00033962,2006-12-01,TMIN,12
UPM00033961,2006-10-14,TMIN,128
UPM00033961,2006-04-02,TMAX,163
UPM00033966,2006-09-27,TMIN,80
UPM00033961,2005-09-30,TMAX,217
UPM00033966,2009-02-02,TMAX,23
UPM00033962,2008-08-09,TMAX,289
UPM00033966,2005-12-07,TMAX,145
UPM00033966,2009-03-26,TMIN,37
UPM00033962,2006-11-10,TMAX,109
UPM00033962,2005-07-04,TMAX,264
UPM00033966,2006-02-17,TMAX,22
UPM00033961,2005-09-30,TMIN,160
UPM00033966,2005-12-07,TMIN,35
UPM00033962,2007-02-10,TMIN,16
UPM00033961,2005-04-05,TMAX,172
UPM00033966,2006-11-16,TMAX,158
UPM00033962,2006-06-27,TMIN,181
UPM00033961,2008-07-22,TMIN,201
UPM00033961,2005-02-25,TMIN,2
UPM00033961,2005-02-25,TMAX,21
UPM00033962,2006-02-10,TMIN,-89
UPM00033961,2006-04-15,TMIN,96
UPM00033961,2007-05-30,TMIN,201
UPM00033966,2008-08-29,TMIN,111
UPM00033966,2006-11-16,TMIN,59
UPM00033961,2005-11-16,TMIN,47
UPM00033961,2007-12-19,TMIN,-20
UPM00033962,2007-02-01,TMIN,-87
UPM00033962,2006-10-03,TMIN,53
UPM00033961,2007-11-28,TMIN,-2
UPM00033962,2008-06-11,TMIN,81
UPM00033962,2008-07-05,TMIN,130
UPM00033961,2007-12-28,TMIN,-13
UPM00033962,2008-09-19,TMIN,135
UPM00033966,2005-08-12,TMIN,133
UPM00033962,2007-02-16,TMAX,44
UPM00033962,2008-09-21,TMAX,244
UPM00033966,2007-01-18,TMIN,-27
UPM00033961,2006-07-31,TMIN,152
UPM00033962,2008-01-03,TMIN,-43
UPM00033962,2005-07-15,TMIN,165
UPM00033961,2006-12-08,TMAX,75
UPM00033961,2005-02-22,TMAX,27
UPM00033961,2006-12-08,TMIN,40
UPM00033962,2006-03-10,TMIN,-125
UPM00033961,2006-11-08,TMIN,2
UPM00033962,2007-02-27,TMIN,-102
UPM00033962,2008-09-21,TMIN,156
UPM00033962,2006-11-22,TMIN,35
UPM00033961,2008-03-20,TMIN,17
UPM00033962,2006-11-22,TMAX,126
UPM00033966,2005-02-24,TMIN,-6
UPM00033961,2006-08-30,TMIN,186
UPM00033962,2005-08-16,TMAX,320
UPM00033961,2005-02-22,TMIN,-30
UPM00033966,2005-01-15,TMIN,38
UPM00033966,2007-04-20,TMAX,146
UPM00033961,2009-02-16,TMAX,36
UPM00033966,2007-11-12,TMIN,1
UPM00033962,2008-04-21,TMIN,77
UPM00033966,2006-12-06,TMIN,6
UPM00033962,2005-07-04,TMIN,190
UPM00033966,2007-06-27,TMIN,191
UPM00033966,2007-03-23,TMIN,64
UPM00033966,2007-03-23,TMAX,180
UPM00033966,2006-07-21,TMIN,127
UPM00033966,2008-03-25,TMIN,67
UPM00033962,2006-03-10,TMAX,54
UPM00033961,2005-05-10,TMIN,72
UPM00033961,2007-08-09,TMIN,206
UPM00033966,2008-03-25,TMAX,157
UPM00033962,2005-08-16,TMIN,171
UPM00033961,2008-07-22,TMAX,287
UPM00033966,2005-02-24,TMAX,58
UPM00033966,2007-11-07,TMIN,-36
UPM00033962,2008-07-05,TMAX,310
UPM00033966,2005-01-14,TMIN,-26
UPM00033966,2005-03-24,TMIN,0
UPM00033966,2005-03-24,TMAX,65
UPM00033961,2005-11-19,TMIN,62
UPM00033962,2006-12-23,TMIN,-47
UPM00033966,2007-01-24,TMIN,56
UPM00033962,2009-04-25,TMIN,-24
UPM00033966,2005-11-29,TMIN,83
UPM00033962,2006-07-19,TMAX,299
UPM00033962,2008-02-22,TMAX,119
UPM00033961,2009-02-04,TMIN,-13
UPM00033966,2007-06-06,TMIN,87
UPM00033961,2009-02-16,TMIN,33
UPM00033962,2007-12-26,TMIN,-5
UPM00033966,2006-08-02,TMIN,172
UPM00033962,2005-09-29,TMAX,242
UPM00033966,2007-01-24,TMAX,171
UPM00033962,2005-09-29,TMIN,99
UPM00033966,2005-01-14,TMAX,80
UPM00033961,2005-10-23,TMAX,207
UPM00033961,2008-09-17,TMIN,189
UPM00033962,2006-06-20,TMAX,280
UPM00033962,2005-10-26,TMIN,15
UPM00033961,2008-06-16,TMIN,189
UPM00033966,2006-07-05,TMIN,116
UPM00033966,2009-04-05,TMAX,181
UPM00033961,2008-10-24,TMAX,143
UPM00033961,2006-07-26,TMAX,310
UPM00033966,2008-12-03,TMIN,27
UPM00033961,2005-09-21,TMIN,182
UPM00033966,2006-11-22,TMIN,16
UPM00033966,2006-09-11,TMAX,215
UPM00033966,2005-04-13,TMIN,93
UPM00033962,2008-02-08,TMIN,-4
UPM00033966,2006-08-02,TMAX,286
UPM00033966,2006-09-11,TMIN,71
UPM00033966,2006-11-22,TMAX,139
UPM00033962,2006-07-19,TMIN,145
UPM00033961,2007-12-17,TMIN,-56
UPM00033962,2006-03-17,TMIN,40
UPM00033966,2006-10-13,TMAX,166
UPM00033966,2006-03-26,TMAX,101
UPM00033966,2009-03-12,TMAX,81
UPM00033962,2006-02-10,TMAX,-2
UPM00033961,2006-05-21,TMAX,215
UPM00033961,2007-07-17,TMAX,359
UPM00033966,2009-04-16,TMIN,17
UPM00033966,2006-10-13,TMIN,50
UPM00033966,2005-12-10,TMIN,-9
UPM00033966,2009-04-16,TMAX,184
UPM00033961,2008-02-14,TMIN,-84
UPM00033966,2005-12-16,TMIN,1
UPM00033962,2008-03-26,TMIN,30
UPM00033961,2009-04-28,TMIN,125
UPM00033966,2005-07-04,TMIN,198
UPM00033962,2008-03-26,TMAX,95
UPM00033961,2008-05-27,TMIN,129
UPM00033962,2006-05-18,TMAX,234
UPM00033962,2005-12-01,TMAX,120
UPM00033961,2005-06-26,TMIN,184
UPM00033966,2008-10-05,TMAX,244
UPM00033966,2005-07-04,TMAX,239
UPM00033962,2005-12-10,TMIN,-35
UPM00033962,2006-03-17,TMAX,80
UPM00033966,2005-08-25,TMAX,304
UPM00033966,2005-08-25,TMIN,158
UPM00033966,2006-09-07,TMIN,142
UPM00033962,2006-02-19,TMAX,134
UPM00033966,2005-01-25,TMAX,42
UPM00033961,2006-01-05,TMIN,25
UPM00033966,2005-01-25,TMIN,-19
UPM00033961,2008-08-29,TMIN,165
UPM00033962,2008-02-22,TMIN,-44
UPM00033961,2009-04-28,TMAX,177
UPM00033966,2007-06-06,TMAX,268
UPM00033962,2006-05-18,TMIN,65
UPM00033962,2007-08-10,TMIN,182
UPM00033966,2008-09-26,TMIN,101
UPM00033962,2007-12-11,TMIN,42
UPM00033966,2007-06-21,TMIN,144
UPM00033962,2006-05-13,TMIN,82
UPM00033962,2005-03-14,TMAX,88
UPM00033962,2005-03-14,TMIN,27
UPM00033961,2005-03-22,TMIN,-19
UPM00033966,2006-09-13,TMAX,224
UPM00033966,2006-09-13,TMIN,66
UPM00033962,2005-09-20,TMIN,190
UPM00033962,2008-11-24,TMIN,9
UPM00033961,2005-03-22,TMAX,23
UPM00033966,2008-12-23,TMIN,-49
UPM00033962,2005-04-24,TMIN,-4
UPM00033962,2007-04-04,TMIN,63
UPM00033961,2006-03-28,TMIN,16
UPM00033961,2008-07-26,TMAX,312
UPM00033962,2005-04-26,TMIN,0
UPM00033962,2006-01-13,TMIN,-77
UPM00033962,2006-03-23,TMIN,25
UPM00033966,2006-03-23,TMIN,48
UPM00033962,2005-04-24,TMAX,144
UPM00033961,2005-06-20,TMAX,233
UPM00033961,2007-06-18,TMAX,319
UPM00033961,2007-06-14,TMIN,150
UPM00033961,2006-12-10,TMAX,49
UPM00033966,2005-03-16,TMIN,-36
UPM00033962,2007-10-15,TMAX,107
UPM00033966,2008-09-19,TMIN,134
UPM00033961,2007-03-19,TMIN,9
UPM00033961,2007-03-19,TMAX,56
UPM00033961,2005-04-22,TMIN,108
UPM00033966,2006-07-03,TMIN,151
UPM00033966,2007-03-30,TMIN,-3
UPM00033961,2005-06-20,TMIN,170
UPM00033962,2006-03-27,TMIN,-49
UPM00033962,2006-05-29,TMIN,123
UPM00033966,2008-10-16,TMIN,112
UPM00033961,2007-06-18,TMIN,206
UPM00033962,2006-05-29,TMAX,198
UPM00033962,2005-04-12,TMIN,22
UPM00033961,2007-05-31,TMAX,290
UPM00033966,2006-10-21,TMIN,11
UPM00033961,2008-10-05,TMAX,216
UPM00033966,2006-05-31,TMIN,183
UPM00033961,2005-07-26,TMIN,189
UPM00033961,2006-05-31,TMIN,176
UPM00033962,2006-02-21,TMIN,-8
UPM00033961,2006-05-04,TMIN,82
UPM00033961,2006-12-23,TMIN,-27
UPM00033961,2006-05-31,TMAX,301
UPM00033961,2006-05-04,TMAX,108
UPM00033962,2005-11-07,TMAX,84
UPM00033966,2008-03-30,TMIN,33
UPM00033962,2006-01-30,TMIN,-64
UPM00033961,2007-01-25,TMIN,101
UPM00033962,2007-05-07,TMIN,99
UPM00033961,2006-07-18,TMIN,159
UPM00033962,2006-06-18,TMIN,153
UPM00033962,2006-06-18,TMAX,264
UPM00033966,2008-03-30,TMAX,83
UPM00033962,2005-12-14,TMIN,0
UPM00033962,2007-11-27,TMIN,38
UPM00033962,2006-11-28,TMAX,83
UPM00033962,2006-03-23,TMAX,184
UPM00033961,2005-04-22,TMAX,192
UPM00033961,2005-07-29,TMIN,245
UPM00033966,2006-11-01,TMIN,46
UPM00033961,2005-04-15,TMAX,148
UPM00033966,2006-11-13,TMIN,72
UPM00033961,2006-12-19,TMAX,65
UPM00033966,2006-03-23,TMAX,181
UPM00033962,2005-07-05,TMIN,189
UPM00033962,2006-01-14,TMIN,-98
UPM00033961,2007-01-25,TMAX,130
UPM00033962,2006-08-19,TMIN,163
UPM00033966,2006-05-31,TMAX,326
UPM00033961,2009-01-30,TMIN,1
UPM00033966,2007-11-23,TMIN,-94
UPM00033966,2006-11-01,TMAX,163
UPM00033962,2006-09-08,TMIN,85
UPM00033961,2007-03-17,TMIN,52
UPM00033966,2006-05-07,TMAX,162
UPM00033961,2008-12-29,TMIN,-90
UPM00033961,2009-01-06,TMIN,-117
UPM00033961,2008-07-12,TMIN,174
UPM00033961,2008-07-12,TMAX,285
UPM00033961,2005-04-25,TMAX,130
UPM00033966,2006-05-04,TMIN,55
UPM00033966,2006-01-22,TMAX,-112
UPM00033961,2005-04-25,TMIN,55
UPM00033966,2006-02-17,TMIN,-54
UPM00033961,2006-09-19,TMIN,160
UPM00033961,2005-11-16,TMAX,96
UPM00033966,2005-10-23,TMAX,201
UPM00033962,2009-04-28,TMIN,-12
UPM00033962,2006-05-23,TMAX,274
UPM00033962,2009-04-28,TMAX,217
UPM00033966,2009-04-03,TMIN,-14
UPM00033961,2005-12-02,TMIN,78
UPM00033962,2006-05-23,TMIN,92
UPM00033966,2006-05-04,TMAX,109
UPM00033966,2007-04-20,TMIN,11
UPM00033962,2005-07-15,TMAX,289
UPM00033962,2006-09-13,TMAX,240
UPM00033962,2005-10-24,TMAX,240
UPM00033966,2005-07-06,TMIN,144
UPM00033966,2008-07-03,TMIN,122
UPM00033966,2005-07-06,TMAX,262
UPM00033961,2008-09-11,TMIN,160
UPM00033961,2008-09-11,TMAX,252
UPM00033962,2005-12-14,TMAX,48
UPM00033966,2007-03-01,TMIN,1
UPM00033962,2007-02-16,TMIN,7
UPM00033966,2007-03-01,TMAX,106
UPM00033962,2005-10-24,TMIN,83
UPM00033961,2006-07-31,TMAX,275
UPM00033961,2006-08-30,TMAX,253
UPM00033962,2009-04-25,TMAX,159
UPM00033966,2006-12-06,TMAX,128
UPM00033962,2006-09-13,TMIN,65
UPM00033966,2005-06-27,TMIN,121
UPM00033962,2006-01-11,TMIN,-30
UPM00033962,2005-10-19,TMIN,60
UPM00033961,2006-01-30,TMIN,-53
UPM00033961,2007-02-08,TMIN,7
UPM00033966,2007-05-18,TMAX,326
UPM00033966,2006-05-24,TMIN,106
UPM00033962,2005-12-20,TMIN,-30
UPM00033961,2007-02-01,TMIN,-84
UPM00033961,2006-02-28,TMIN,-3
UPM00033966,2009-04-23,TMIN,-4
UPM00033966,2007-07-14,TMAX,274
UPM00033961,2007-08-11,TMIN,244
UPM00033966,2007-07-17,TMAX,336
UPM00033961,2005-07-21,TMIN,200
UPM00033961,2005-07-21,TMAX,285
UPM00033961,2005-10-06,TMAX,175
UPM00033961,2005-10-06,TMIN,111
UPM00033966,2005-08-29,TMAX,274
UPM00033962,2008-11-02,TMAX,189
UPM00033961,2006-02-17,TMAX,33
UPM00033962,2008-03-14,TMIN,40
UPM00033962,2006-10-24,TMIN,128
UPM00033966,2007-05-18,TMIN,140
UPM00033962,2007-07-14,TMAX,284
UPM00033961,2009-01-28,TMIN,20
UPM00033966,2005-10-22,TMIN,13
UPM00033961,2006-11-27,TMAX,73
UPM00033962,2006-07-04,TMIN,105
UPM00033961,2006-11-27,TMIN,32
UPM00033962,2006-10-29,TMAX,147
UPM00033961,2005-09-08,TMAX,250
UPM00033962,2005-12-06,TMIN,59
UPM00033961,2005-09-08,TMIN,139
UPM00033961,2008-07-31,TMIN,209
UPM00033966,2006-08-10,TMAX,301
UPM00033966,2006-08-10,TMIN,147
UPM00033962,2006-07-29,TMIN,128
UPM00033962,2006-01-29,TMAX,-14
UPM00033962,2007-10-15,TMIN,38
UPM00033962,2007-03-11,TMIN,-51
UPM00033962,2006-08-08,TMIN,232
UPM00033962,2008-06-24,TMIN,143
UPM00033966,2007-05-23,TMAX,326
UPM00033961,2007-12-05,TMIN,54
UPM00033966,2007-01-09,TMIN,-1
UPM00033966,2007-06-15,TMIN,130
UPM00033961,2006-03-09,TMIN,-50
UPM00033966,2005-11-25,TMAX,152
UPM00033961,2008-03-17,TMAX,176
UPM00033962,2008-10-17,TMIN,74
UPM00033962,2006-10-04,TMIN,67
UPM00033966,2005-01-28,TMIN,39
UPM00033966,2005-06-16,TMIN,130
UPM00033966,2005-06-16,TMAX,253
UPM00033961,2006-12-14,TMAX,75
UPM00033961,2006-09-11,TMAX,212
UPM00033962,2006-01-23,TMIN,-273
UPM00033962,2007-03-01,TMIN,0
UPM00033962,2008-03-12,TMAX,194
UPM00033961,2005-04-29,TMIN,101
UPM00033961,2006-12-14,TMIN,39
UPM00033961,2006-10-19,TMIN,32
UPM00033962,2007-05-10,TMIN,101
UPM00033961,2006-03-09,TMAX,-4
UPM00033966,2005-04-26,TMIN,6
UPM00033962,2006-04-03,TMIN,29
UPM00033962,2006-01-22,TMAX,-123
UPM00033962,2007-01-03,TMIN,16
UPM00033962,2006-04-03,TMAX,153
UPM00033966,2006-11-03,TMIN,73
UPM00033962,2008-03-12,TMIN,35
UPM00033966,2005-01-28,TMAX,74
UPM00033966,2006-11-03,TMAX,80
UPM00033961,2008-12-17,TMAX,19
UPM00033962,2007-08-13,TMIN,227
UPM00033962,2007-05-03,TMAX,167
UPM00033962,2008-11-27,TMIN,12
UPM00033962,2006-10-04,TMAX,266
UPM00033962,2009-04-27,TMAX,214
UPM00033966,2005-04-26,TMAX,170
UPM00033962,2008-12-25,TMIN,-20
UPM00033961,2009-06-10,TMAX,274
UPM00033962,2005-12-26,TMAX,86
UPM00033966,2008-12-01,TMIN,-3
UPM00033962,2009-01-30,TMIN,8
UPM00033966,2007-08-15,TMIN,159
UPM00033962,2006-11-30,TMAX,66
UPM00033966,2005-08-03,TMAX,341
UPM00033962,2007-01-31,TMIN,-54
UPM00033962,2007-01-31,TMAX,-38
UPM00033961,2007-02-17,TMIN,12
UPM00033961,2005-09-13,TMIN,171
UPM00033966,2005-04-22,TMIN,134
UPM00033961,2009-06-07,TMAX,265
UPM00033966,2009-02-18,TMIN,-46
UPM00033962,2005-03-30,TMIN,-45
UPM00033962,2008-07-24,TMAX,341
UPM00033962,2006-09-17,TMAX,214
UPM00033961,2005-04-29,TMAX,140
UPM00033962,2005-03-30,TMAX,36
UPM00033966,2006-01-31,TMAX,25
UPM00033961,2005-09-13,TMAX,257
UPM00033962,2006-08-17,TMAX,334
UPM00033966,2006-03-31,TMIN,70
UPM00033962,2005-12-26,TMIN,-45
UPM00033966,2006-12-21,TMIN,-12
UPM00033966,2007-11-02,TMIN,85
UPM00033966,2006-12-21,TMAX,2
UPM00033962,2006-09-30,TMIN,164
UPM00033966,2006-01-03,TMAX,57
UPM00033962,2005-10-27,TMIN,60
UPM00033962,2005-12-21,TMIN,-79
UPM00033962,2008-11-11,TMIN,-40
UPM00033962,2006-12-17,TMAX,135
UPM00033962,2008-07-21,TMAX,299
UPM00033962,2005-04-05,TMAX,172
UPM00033962,2006-07-21,TMIN,131
UPM00033962,2008-07-21,TMIN,141
UPM00033962,2006-11-30,TMIN,5
UPM00033966,2006-12-11,TMIN,-32
UPM00033966,2007-03-11,TMIN,-30
UPM00033961,2006-09-11,TMIN,121
UPM00033961,2007-10-21,TMAX,163
UPM00033961,2006-01-12,TMAX,3
UPM00033961,2005-11-25,TMAX,98
UPM00033961,2006-05-29,TMIN,142
UPM00033966,2006-01-03,TMIN,-22
UPM00033961,2008-03-13,TMIN,45
UPM00033962,2007-12-19,TMIN,-85
UPM00033961,2007-04-05,TMIN,37
UPM00033966,2005-05-17,TMIN,51
UPM00033966,2008-02-20,TMIN,-40
UPM00033966,2008-11-22,TMAX,151
UPM00033966,2006-08-28,TMAX,279
UPM00033966,2008-05-27,TMIN,122
UPM00033962,2007-01-27,TMIN,-19
UPM00033961,2008-03-13,TMAX,86
UPM00033961,2005-03-30,TMIN,2
UPM00033966,2005-10-06,TMIN,57
UPM00033961,2006-04-07,TMIN,48
UPM00033961,2007-10-29,TMIN,122
UPM00033966,2009-03-24,TMIN,8
UPM00033966,2006-02-02,TMIN,-4
UPM00033966,2008-08-11,TMAX,306
UPM00033966,2005-12-11,TMIN,-20
UPM00033966,2006-03-05,TMAX,166
UPM00033966,2005-04-22,TMAX,252
UPM00033961,2006-03-23,TMIN,22
UPM00033966,2005-06-24,TMIN,116
UPM00033961,2008-07-27,TMIN,189
UPM00033966,2005-10-29,TMIN,18
UPM00033961,2006-03-23,TMAX,107
UPM00033966,2009-05-07,TMIN,70
UPM00033961,2006-09-02,TMIN,166
UPM00033962,2007-05-30,TMAX,310
UPM00033962,2006-10-16,TMAX,150
UPM00033961,2008-07-08,TMAX,290
UPM00033962,2008-05-22,TMIN,93
UPM00033966,2006-04-14,TMAX,194
UPM00033962,2006-10-16,TMIN,28
UPM00033961,2008-07-08,TMIN,188
UPM00033962,2007-05-30,TMIN,153
UPM00033961,2008-07-02,TMAX,270
UPM00033966,2006-08-28,TMIN,171
UPM00033966,2005-07-13,TMAX,270
UPM00033961,2006-04-07,TMAX,105
UPM00033962,2009-04-27,TMIN,-22
UPM00033962,2007-05-10,TMAX,214
UPM00033966,2008-10-15,TMAX,148
UPM00033966,2007-04-18,TMAX,114
UPM00033961,2007-12-18,TMIN,-32
UPM00033966,2005-05-16,TMIN,90
UPM00033962,2007-01-03,TMAX,98
UPM00033962,2005-03-24,TMIN,-28
UPM00033962,2005-03-24,TMAX,78
UPM00033962,2006-12-04,TMIN,-2
UPM00033962,2007-08-13,TMAX,344
UPM00033962,2006-11-29,TMIN,43
UPM00033962,2007-12-20,TMIN,-9
UPM00033961,2007-02-04,TMAX,5
UPM00033961,2005-01-17,TMAX,33
UPM00033966,2005-05-16,TMAX,201
UPM00033966,2007-01-20,TMIN,16
UPM00033962,2005-02-26,TMIN,15
UPM00033966,2005-06-24,TMAX,246
UPM00033966,2005-07-13,TMIN,149
UPM00033961,2005-12-20,TMAX,-2
UPM00033966,2009-04-09,TMAX,101
UPM00033962,2007-03-01,TMAX,52
UPM00033962,2009-05-07,TMIN,81
UPM00033966,2009-01-28,TMIN,30
UPM00033966,2008-03-18,TMIN,102
UPM00033961,2009-02-05,TMIN,8
UPM00033962,2008-03-11,TMIN,2
UPM00033961,2008-12-18,TMIN,4
UPM00033966,2006-02-02,TMAX,75
UPM00033961,2005-12-20,TMIN,-18
UPM00033966,2009-04-09,TMIN,7
UPM00033962,2008-12-01,TMIN,4
UPM00033962,2006-11-29,TMAX,64
UPM00033961,2005-10-17,TMIN,73
UPM00033966,2005-10-19,TMIN,63
UPM00033961,2005-03-30,TMAX,32
UPM00033966,2009-02-24,TMIN,-39
UPM00033966,2006-09-01,TMAX,215
UPM00033962,2005-06-27,TMIN,125
UPM00033961,2005-06-17,TMIN,170
UPM00033961,2005-02-14,TMAX,72
UPM00033961,2007-02-24,TMIN,-118
UPM00033966,2005-02-14,TMAX,101
UPM00033961,2009-06-03,TMIN,156
UPM00033961,2009-06-03,TMAX,282
UPM00033966,2008-10-17,TMIN,60
UPM00033966,2009-01-30,TMIN,10
UPM00033966,2006-11-27,TMIN,23
UPM00033966,2005-02-26,TMIN,1
UPM00033961,2005-05-05,TMIN,81
UPM00033966,2008-02-27,TMIN,-28
UPM00033962,2006-01-25,TMIN,-287
UPM00033966,2006-11-27,TMAX,134
UPM00033966,2005-12-28,TMAX,115
UPM00033962,2008-06-10,TMIN,94
UPM00033961,2005-10-24,TMIN,94
UPM00033961,2007-06-09,TMIN,152
UPM00033962,2007-11-20,TMAX,63
UPM00033962,2007-11-20,TMIN,15
UPM00033961,2005-04-21,TMAX,243
UPM00033961,2005-10-24,TMAX,246
UPM00033966,2008-11-05,TMAX,141
UPM00033961,2007-06-04,TMAX,235
UPM00033966,2007-01-13,TMIN,25
UPM00033962,2007-05-12,TMIN,27
UPM00033961,2005-02-27,TMAX,80
UPM00033966,2006-03-21,TMIN,-9
UPM00033961,2005-02-27,TMIN,7
UPM00033962,2006-07-02,TMAX,230
UPM00033961,2007-06-04,TMIN,206
UPM00033966,2008-11-05,TMIN,99
UPM00033966,2005-10-31,TMIN,35
UPM00033961,2006-07-05,TMIN,199
UPM00033961,2005-12-29,TMIN,46
UPM00033962,2007-04-03,TMIN,42
UPM00033962,2006-10-31,TMIN,55
UPM00033961,2005-09-19,TMAX,225
UPM00033966,2007-03-15,TMAX,93
UPM00033961,2008-10-20,TMIN,59
UPM00033961,2009-05-15,TMIN,112
UPM00033961,2008-04-15,TMIN,84
UPM00033966,2005-12-06,TMAX,121
UPM00033966,2006-06-02,TMIN,124
UPM00033966,2009-03-03,TMIN,-41
UPM00033962,2006-12-27,TMIN,-138
UPM00033966,2006-07-29,TMIN,126
UPM00033966,2008-03-04,TMIN,51
UPM00033966,2006-08-12,TMIN,167
UPM00033961,2007-06-25,TMIN,194
UPM00033966,2009-03-17,TMIN,14
UPM00033966,2006-06-02,TMAX,295
UPM00033961,2007-06-11,TMIN,150
UPM00033966,2005-12-28,TMIN,52
UPM00033962,2007-04-06,TMIN,53
UPM00033962,2006-01-31,TMAX,17
UPM00033961,2007-06-25,TMAX,284
UPM00033962,2009-04-26,TMAX,194
UPM00033962,2006-07-18,TMAX,254
UPM00033961,2005-02-14,TMIN,26
UPM00033961,2005-06-17,TMAX,280
UPM00033966,2005-12-23,TMIN,-84
UPM00033966,2007-06-15,TMAX,308
UPM00033962,2009-03-25,TMIN,72
UPM00033966,2008-07-11,TMAX,250
UPM00033966,2008-07-11,TMIN,154
UPM00033966,2005-12-23,TMAX,-67
UPM00033961,2008-07-30,TMIN,189
UPM00033961,2006-09-20,TMAX,220
UPM00033966,2005-04-30,TMIN,95
UPM00033962,2007-02-25,TMAX,-40
UPM00033966,2005-02-14,TMIN,24
UPM00033961,2008-07-30,TMAX,255
UPM00033966,2005-05-05,TMIN,42
UPM00033966,2005-11-14,TMIN,34
UPM00033966,2007-02-21,TMAX,59
UPM00033962,2006-07-18,TMIN,121
UPM00033961,2005-03-08,TMAX,45
UPM00033962,2006-04-11,TMIN,64
UPM00033961,2005-03-08,TMIN,-13
UPM00033961,2007-06-06,TMAX,250
UPM00033962,2007-04-10,TMAX,70
UPM00033961,2008-09-01,TMIN,122
UPM00033966,2006-09-16,TMIN,92
UPM00033962,2009-04-21,TMIN,-21
UPM00033962,2006-10-15,TMAX,170
UPM00033961,2008-04-03,TMAX,101
UPM00033961,2008-04-03,TMIN,68
UPM00033966,2008-07-21,TMAX,307
UPM00033961,2007-03-15,TMAX,105
UPM00033962,2006-04-11,TMAX,166
UPM00033962,2008-10-15,TMAX,174
UPM00033962,2009-04-07,TMIN,-26
UPM00033966,2006-12-08,TMIN,-37
UPM00033961,2007-02-28,TMIN,-19
UPM00033966,2006-12-08,TMAX,104
UPM00033962,2005-08-02,TMIN,160
UPM00033966,2005-04-15,TMAX,158
UPM00033961,2006-01-12,TMIN,-22
UPM00033962,2007-04-10,TMIN,-30
UPM00033962,2006-11-18,TMIN,6
UPM00033966,2005-12-21,TMIN,-84
UPM00033966,2005-12-06,TMIN,53
UPM00033961,2005-03-14,TMAX,70
UPM00033961,2005-03-14,TMIN,12
UPM00033962,2006-11-13,TMIN,20
UPM00033966,2006-09-01,TMIN,116
UPM00033966,2008-07-21,TMIN,151
UPM00033962,2007-01-29,TMAX,30
UPM00033966,2005-03-14,TMAX,86
UPM00033961,2006-05-29,TMAX,217
UPM00033961,2008-12-17,TMIN,-11
UPM00033962,2007-02-26,TMIN,-137
UPM00033962,2007-01-29,TMIN,-69
UPM00033962,2007-02-26,TMAX,-18
UPM00033966,2005-04-15,TMIN,52
UPM00033966,2005-08-03,TMIN,165
UPM00033966,2005-03-14,TMIN,31
UPM00033966,2008-04-25,TMIN,65
UPM00033961,2007-01-26,TMAX,102
UPM00033962,2007-05-04,TMAX,174
UPM00033962,2008-07-24,TMIN,227
UPM00033962,2007-02-11,TMAX,143
UPM00033962,2005-04-11,TMIN,-3
UPM00033962,2007-05-04,TMIN,16
UPM00033966,2007-07-20,TMAX,338
UPM00033961,2007-05-17,TMIN,101
UPM00033961,2005-01-12,TMAX,93
